ID,Year_Birth,Kidhome,Teenhome,Dt_Customer,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntOtherProds,NumStorePurchases,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumWebVisitsMonth,AcceptedCmp2,AcceptedCmp1,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5
2886,1971,0,1,29/10/2021,25783,0,1656,0,276,276,12,42,20,16,10,0,1,0,1,0
6710,1951,2,1,3/02/2021,1564,23,299,69,115,299,3,42,4,0,4,0,0,0,0,0
9029,1972,0,0,14/04/2021,16261,1012,13869,2185,1334,667,3,7,4,16,12,0,0,0,0,0
1459,1966,0,1,24/01/2021,15318,805,2852,1587,184,598,3,21,10,6,5,0,0,0,0,0
10241,1975,0,0,3/03/2022,0,0,0,138,46,138,3,42,2,0,2,0,0,0,0,0
1630,1979,0,1,24/10/2021,3726,1150,2300,1265,690,621,3,28,8,4,8,0,0,0,0,0
3254,1971,1,0,31/12/2021,9361,1610,5497,2369,2024,1219,3,14,10,8,4,0,0,0,0,0
9064,1982,0,0,26/01/2021,18929,575,10557,2852,667,2185,3,28,12,12,7,0,0,0,0,1
3678,1973,1,1,24/12/2020,11224,529,1633,345,0,1357,33,49,16,6,7,0,0,0,1,0
9467,1984,1,0,28/07/2022,69,46,230,69,0,46,3,42,2,0,3,0,0,0,0,0
3286,1967,1,0,18/05/2022,299,46,345,46,46,184,6,42,4,0,3,0,0,0,0,0
8602,1964,0,1,29/08/2021,9476,3956,3519,3450,2415,1311,6,28,14,12,11,0,0,0,0,0
3722,1972,1,1,3/07/2022,713,23,184,0,0,184,6,42,4,0,3,0,0,0,0,0
6715,1948,0,1,21/03/2021,11546,437,3036,0,138,598,18,42,12,4,11,0,0,0,0,0
4796,1952,0,1,6/07/2022,414,230,69,69,115,0,3,14,2,0,3,0,0,0,0,0
9612,1987,0,0,26/04/2022,23,184,138,92,184,368,3,49,2,0,3,0,0,0,0,0
3766,1959,0,0,2/11/2020,2300,1633,5589,2484,2162,5037,9,63,18,2,8,0,0,0,0,0
1399,1958,0,0,9/04/2022,9361,2622,10235,4163,3795,4669,3,7,6,14,9,0,1,0,0,0
3426,1975,1,0,1/10/2021,24035,1403,7774,1380,1058,1058,9,56,10,10,13,0,0,0,0,0
3074,1984,0,0,1/01/2021,28014,2461,6992,529,3289,759,3,42,10,16,4,0,0,0,0,0
8341,1969,1,0,17/07/2022,345,0,138,0,23,276,6,49,2,2,2,0,0,1,0,0
5180,1968,0,1,5/07/2022,2944,0,368,0,23,92,6,49,8,0,4,0,0,0,0,0
6461,1969,0,1,5/08/2021,13363,1127,3611,989,184,2484,3,14,10,12,11,0,0,0,1,0
7679,1985,0,0,5/08/2022,138,69,276,138,23,0,3,21,2,2,3,0,0,0,0,0
10702,1984,1,0,20/01/2021,4255,184,3059,1288,1288,276,6,49,14,2,7,0,0,0,0,0
7505,1957,1,1,7/04/2022,506,23,207,0,0,322,3,28,2,2,2,0,0,0,0,0
5113,1971,0,0,24/01/2022,13432,2300,19205,1495,1909,805,3,14,10,10,5,0,0,1,0,0
2961,1982,1,0,15/05/2021,4025,230,2530,1242,138,621,6,42,12,6,4,0,0,1,0,0
2747,1988,0,0,17/11/2020,19872,3082,17664,3450,874,3956,3,21,8,20,5,0,0,0,0,0
5790,1985,1,0,15/04/2021,575,138,368,460,0,115,6,56,4,0,3,0,0,0,0,0
6892,1968,0,1,20/08/2022,14743,161,1288,0,0,644,24,56,20,8,6,0,1,0,1,0
1743,1974,0,0,12/08/2022,6279,1978,4784,4071,322,989,3,7,4,6,5,0,0,0,0,0
3578,1949,0,1,6/01/2022,2806,483,989,575,230,345,6,42,6,2,6,0,0,0,0,0
5558,1954,0,0,17/06/2022,23460,713,9890,1426,1449,1817,3,7,8,12,4,0,0,0,0,1
4619,1945,0,0,14/08/2022,138,46,69,23,6026,69,0,7,54,0,0,0,0,0,0,0
10789,1964,1,1,12/05/2021,966,23,414,69,0,92,6,49,4,0,3,0,0,0,0,0
10779,1983,0,0,30/06/2022,345,115,322,0,92,253,3,49,2,0,3,0,0,0,0,0
5896,1987,0,0,4/06/2022,6256,161,1840,460,161,253,3,14,8,8,6,0,0,0,0,0
2337,1971,1,0,10/01/2022,207,23,552,46,23,46,9,42,6,0,3,0,0,0,0,0
10951,1968,0,1,13/04/2022,6417,0,414,0,0,207,6,28,6,2,8,0,0,0,1,0
544,1954,0,0,28/07/2021,9154,1403,6095,3174,1403,1219,3,7,6,8,6,0,0,0,0,0
17,1971,0,1,23/11/2021,14651,1081,5451,276,437,1748,12,35,12,22,7,0,0,0,0,0
3265,1959,0,0,5/06/2021,483,23,207,161,69,115,3,42,2,0,3,0,0,0,0,0
5623,1980,1,0,13/12/2021,345,92,299,0,0,437,3,49,2,2,2,0,0,1,0,0
5544,1970,0,1,27/01/2021,22011,920,4025,3634,1219,2461,6,35,14,16,5,0,0,0,1,0
5831,1967,0,1,8/11/2020,23391,1150,11500,1495,1150,3059,9,56,10,10,5,0,1,0,1,0
7101,1963,0,1,13/04/2021,21919,0,1633,0,0,4002,18,56,20,10,10,0,0,0,0,0
10176,1968,0,1,10/11/2020,3657,0,2760,0,0,3151,21,56,8,8,8,1,0,0,1,0
2326,1990,0,0,5/05/2021,736,0,184,529,92,414,3,42,2,0,4,0,0,0,0,0
4385,1981,1,0,17/08/2021,529,0,345,0,46,161,6,42,6,0,3,0,0,0,0,0
2929,1976,0,0,9/05/2021,414,966,552,345,460,414,3,49,4,2,4,0,0,0,0,0
2546,1977,0,1,8/09/2022,529,92,115,230,115,529,3,21,2,0,4,0,0,0,0,0
3283,1972,0,1,7/04/2022,4600,4439,2300,1058,4255,4255,6,21,12,4,12,0,0,0,0,0
3138,1956,0,0,6/01/2021,30452,621,2737,1633,2484,621,0,28,14,18,6,1,1,0,1,1
4994,1943,0,0,18/12/2021,27439,759,6463,2967,1518,759,3,21,14,10,13,0,0,0,0,1
7966,1959,1,1,27/03/2021,11615,3151,9223,2392,506,506,9,35,22,10,11,0,0,0,0,0
3112,1977,1,0,22/11/2021,46,92,207,0,92,115,3,35,2,0,3,0,0,0,0,0
10872,1969,0,1,9/02/2021,25369,0,1035,0,0,782,9,56,8,4,11,1,0,0,1,0
2181,1970,0,0,9/09/2021,8119,1403,17319,920,1058,621,3,14,6,6,7,0,0,0,0,0
1867,1957,0,0,30/01/2021,14996,1104,8050,2162,1932,2484,3,35,18,6,6,0,0,0,0,0
1518,1965,1,1,3/09/2021,8717,138,3611,575,2093,2093,15,49,18,6,7,0,0,0,0,0
5734,1974,1,1,6/02/2022,1058,92,828,46,46,23,3,35,4,0,4,0,0,0,0,0
2878,1947,0,1,15/12/2021,3726,713,2921,184,391,1587,6,21,8,4,7,0,0,0,0,0
1458,1982,1,0,26/03/2022,184,69,437,69,69,184,9,42,6,0,3,0,0,0,0,0
7007,1968,2,0,18/06/2022,391,69,414,69,92,414,6,49,6,2,2,0,0,0,0,0
6200,1951,0,1,25/06/2021,7820,2484,4255,2990,874,2300,6,21,12,12,9,0,0,0,0,0
4827,1956,0,1,27/05/2021,3542,506,4646,897,690,184,15,28,8,4,9,0,0,0,0,0
6250,1949,0,1,5/02/2021,16330,345,690,460,0,0,9,56,22,4,8,0,0,0,0,0
9291,1959,0,1,9/06/2022,184,46,92,0,0,23,3,35,0,0,3,0,0,0,0,0
2478,1973,1,0,17/11/2021,46,46,92,299,299,92,3,28,2,0,4,0,0,0,0,0
1139,1984,0,0,25/04/2022,24150,322,7406,0,322,2576,3,14,10,22,5,0,1,1,0,1
5393,1977,1,0,24/10/2020,506,0,138,138,46,138,3,49,2,0,3,0,0,0,0,0
10413,1984,0,0,12/07/2022,6302,1909,4968,3473,3243,5152,3,7,8,12,12,0,0,0,0,0
5015,1976,1,0,1/12/2020,1564,138,874,69,138,943,6,49,4,4,3,0,0,0,0,0
10868,1951,0,0,25/04/2021,7912,1035,15042,2392,253,2622,6,21,6,8,10,0,0,0,0,0
10676,1982,0,0,19/01/2021,3335,4439,10557,4715,598,3335,6,14,6,16,7,0,0,0,0,0
2495,1974,0,1,6/09/2022,4991,874,8050,2553,1955,345,3,7,8,14,10,0,0,0,0,0
7842,1968,1,1,17/06/2021,414,161,782,230,46,69,9,56,6,0,3,0,0,0,0,0
6663,1940,0,0,24/09/2021,3312,0,161,0,0,138,3,35,6,2,4,0,0,0,0,0
2162,1976,0,1,5/12/2021,5888,782,2369,2070,667,1127,6,21,6,6,10,0,0,0,0,0
3434,1951,0,0,29/07/2022,11109,1656,13041,2162,276,2484,3,7,8,8,10,0,0,0,0,0
5626,1964,0,0,9/02/2022,7774,92,2047,253,184,299,3,28,8,4,9,0,0,0,0,0
6428,1950,0,0,20/07/2022,13915,230,7935,1932,1242,736,3,0,2,16,7,0,0,0,0,0
10448,1956,0,1,8/01/2021,3956,943,1978,1035,138,621,15,49,10,6,5,0,0,1,0,0
2109,1990,0,0,10/07/2021,10304,1633,21873,920,391,391,3,14,12,22,10,0,0,0,0,1
7530,1950,1,1,24/07/2022,1541,92,736,391,46,368,9,28,4,2,4,0,0,0,0,0
8925,1965,0,1,19/09/2021,11776,1219,2254,1863,4117,2047,9,35,16,10,10,0,0,0,0,0
3009,1962,0,0,25/09/2021,33626,368,2944,0,0,3680,3,42,10,6,6,1,0,0,1,1
6355,1978,1,1,3/09/2022,460,0,322,161,69,23,9,21,4,0,4,0,0,0,0,0
3517,1952,1,1,23/07/2021,1150,92,1012,230,230,989,9,63,6,2,3,0,0,0,0,0
1158,1966,0,1,24/03/2022,2346,23,345,46,0,552,3,49,6,0,4,0,0,0,0,0
8537,1949,0,0,16/05/2021,12098,1840,12719,2829,2162,1219,3,14,6,20,7,0,1,0,0,0
6281,1966,0,1,3/05/2021,15479,0,4577,851,1081,598,6,28,12,6,5,0,0,1,0,0
4338,1983,1,0,11/06/2022,529,0,207,0,0,276,3,28,2,0,3,0,0,1,0,0
9507,1975,0,1,24/06/2021,6003,529,1679,92,529,1150,6,49,12,6,5,0,0,0,0,0
8360,1971,1,1,24/01/2022,2553,368,851,161,207,414,9,21,6,2,5,0,0,0,0,0
10311,1969,0,1,22/12/2021,368,92,276,46,92,7383,0,7,50,0,0,0,0,0,0,0
5117,1963,0,0,19/10/2020,1449,3473,3151,3519,437,1219,6,35,8,8,8,0,0,0,0,0
4867,1968,1,1,7/12/2021,1334,0,414,46,0,230,12,49,6,0,4,0,0,0,0,0
9289,1979,1,0,27/06/2022,667,23,391,0,69,299,3,56,4,2,2,0,0,0,0,0
10913,1984,1,0,21/02/2021,69,46,276,0,23,207,3,56,2,0,2,0,0,1,0,0
3032,1984,1,0,16/05/2021,644,782,1426,253,322,1012,9,63,8,0,4,0,0,0,0,0
8524,1974,1,0,5/12/2020,920,69,690,230,161,253,9,63,6,0,3,0,0,0,0,0
3334,1951,0,0,1/05/2022,20217,3289,18331,2438,3289,3289,0,7,10,14,9,0,1,0,0,1
4470,1962,0,1,27/08/2021,1426,23,1012,138,115,506,3,28,4,2,4,0,0,0,0,0
1406,1975,1,1,1/05/2021,6440,161,1863,460,0,621,24,49,12,6,5,0,0,0,0,0
10821,1978,1,1,25/04/2021,4186,92,759,0,46,966,18,49,8,2,5,0,0,0,0,0
4552,1991,0,0,8/09/2021,1909,46,2323,1472,598,2691,3,28,6,10,3,0,0,0,0,0
898,1986,1,0,7/01/2022,874,345,1242,69,184,667,9,56,6,0,4,0,0,0,0,0
9797,1956,0,1,30/06/2022,5244,437,2990,92,253,1173,6,14,6,6,8,0,0,0,0,0
10949,1963,0,0,4/03/2022,25116,851,13616,3335,851,1265,3,21,10,10,8,0,1,0,0,0
8212,1971,0,1,14/06/2021,1955,345,621,299,299,483,6,49,6,2,4,0,0,0,0,0
6248,1947,0,0,3/01/2022,29348,552,17158,2162,667,1104,0,21,18,14,11,0,0,0,0,1
10164,1958,0,1,20/06/2022,23391,759,9591,2484,2300,368,3,35,10,10,5,0,0,0,1,1
6815,1980,0,0,9/08/2022,10304,483,2875,1196,2323,1426,0,14,14,12,8,0,1,1,0,1
4122,1975,0,0,15/11/2020,11592,529,2691,4117,644,1012,3,28,12,10,4,0,1,0,0,0
5370,1973,1,0,4/04/2021,5497,69,3243,0,161,529,12,56,14,2,6,0,0,1,0,0
176,1980,0,1,21/03/2022,2070,874,1541,759,828,1541,3,21,8,2,6,0,0,0,0,0
4860,1970,1,0,25/05/2021,161,46,184,69,46,69,3,42,2,0,3,0,0,0,0,0
10757,1967,1,0,12/03/2022,92,46,115,46,0,0,3,42,2,0,2,0,0,0,0,0
4023,1970,1,0,23/11/2020,368,391,437,460,483,506,9,56,6,4,2,0,0,0,0,0
6679,1966,0,0,29/08/2022,230,69,69,0,0,0,3,21,0,0,3,0,0,0,0,0
9923,1972,1,1,5/12/2021,1564,0,368,0,0,184,9,49,4,0,4,0,0,0,0,0
7181,1977,0,1,24/01/2022,805,0,299,46,0,46,6,56,4,0,3,0,0,0,0,0
3599,1970,0,1,12/02/2021,13225,1840,9844,4784,2139,1840,9,35,16,8,8,0,0,0,0,0
405,1964,0,1,2/05/2021,7245,0,713,92,0,2093,12,56,10,10,3,0,0,1,0,0
6870,1959,0,1,4/12/2021,4186,46,1127,391,299,460,3,14,6,2,7,0,0,0,0,0
2002,1958,0,0,6/08/2021,13501,1173,21436,4140,782,1978,3,21,10,12,5,0,0,0,0,0
3657,1986,1,0,3/05/2021,2162,23,759,299,276,276,9,56,8,0,4,0,0,0,0,0
1951,1981,0,0,15/04/2021,5244,2806,2806,4784,2967,690,18,63,22,4,8,0,0,0,0,0
3262,1958,0,0,24/10/2020,22885,2576,9591,966,1104,943,3,35,4,18,13,0,0,0,0,0
4102,1975,1,1,15/06/2021,253,23,46,46,23,138,3,42,0,0,3,0,0,0,0,0
7042,1983,0,0,18/05/2021,69,69,322,345,483,230,3,63,4,2,2,0,0,0,0,0
255,1951,1,1,16/06/2022,391,0,46,0,0,46,6,42,2,0,3,0,0,0,0,0
6214,1982,1,0,22/06/2021,322,230,667,92,161,345,3,42,4,0,3,0,0,0,0,0
4954,1956,1,1,9/04/2022,2438,621,1564,1196,161,115,18,42,8,4,5,0,0,0,0,0
7861,1952,0,1,24/04/2022,18860,1311,5566,1035,0,253,6,28,16,6,6,0,0,0,0,0
4837,1965,0,1,5/05/2021,17319,989,5198,1587,230,4692,6,28,16,10,13,0,0,0,0,0
9423,1979,1,0,12/05/2022,299,69,391,161,69,69,6,35,4,0,4,0,0,0,0,0
153,1953,0,0,3/01/2022,437,69,138,92,46,276,3,28,2,0,3,0,0,0,0,0
3945,1947,0,1,27/05/2021,14214,1012,4945,0,391,828,6,42,22,16,4,0,0,1,0,0
3799,1955,0,1,12/02/2022,7245,805,7406,1058,161,3289,9,35,14,4,11,0,0,0,0,0
8625,1976,1,0,29/01/2022,345,23,529,0,115,23,9,56,6,0,3,0,0,0,0,0
983,1984,1,0,15/12/2021,2530,667,2116,644,230,3335,3,56,12,4,3,0,0,1,0,0
4786,1977,1,1,21/12/2020,12765,1886,5911,2139,1403,1403,12,42,20,6,12,0,0,0,0,0
5872,1951,0,1,18/08/2021,5520,2070,4968,1449,138,552,12,21,8,8,10,0,0,0,0,0
6568,1984,1,0,14/06/2021,253,0,828,345,115,276,3,49,4,0,3,0,0,0,0,0
5631,1991,0,0,19/07/2021,4646,1081,4531,1265,966,3427,3,28,10,8,8,0,0,0,0,0
4974,1970,1,2,12/12/2020,9959,2047,14950,368,2346,2346,30,49,8,12,9,0,0,0,0,0
8416,1981,1,0,15/02/2022,138,138,345,230,115,46,6,42,4,0,3,0,0,0,0,0
5454,1979,1,0,17/02/2022,851,0,161,69,0,69,3,35,4,0,3,0,0,0,0,0
4095,1971,1,0,28/11/2020,3841,851,1472,1127,782,2668,24,49,8,6,6,0,0,0,0,0
5474,1970,1,0,16/02/2022,1035,161,2277,92,575,989,9,42,8,2,4,0,0,0,0,0
4268,1959,0,1,26/08/2022,2967,0,483,0,23,161,3,28,6,2,4,0,0,0,0,0
10701,1973,0,0,28/11/2021,16399,0,6072,2760,1840,782,3,28,14,16,12,0,1,0,0,1
3507,1970,1,0,3/11/2020,15548,3703,9798,4830,1012,1334,6,42,4,10,5,0,0,0,0,0
2079,1947,0,0,15/03/2022,10350,598,12305,1679,2254,598,3,7,10,12,10,0,0,0,0,0
626,1951,1,1,26/05/2021,506,46,276,0,46,115,3,28,2,0,3,0,0,0,0,0
4426,1975,1,1,9/12/2021,8441,92,1173,138,92,2185,18,49,14,4,6,0,1,0,0,0
2591,1959,0,1,8/09/2022,12098,805,4922,1587,1219,805,6,14,12,6,4,0,0,0,0,0
10509,1955,1,1,19/08/2022,1173,0,368,0,0,92,6,56,6,0,3,0,0,0,0,0
6673,1965,0,0,5/06/2021,644,138,621,276,391,897,3,56,6,0,3,0,0,0,0,0
7441,1973,1,0,23/12/2020,22034,3657,10281,460,0,713,9,49,4,20,12,0,0,0,0,0
1071,1976,0,1,7/10/2021,12236,2024,3864,1587,1012,3059,9,35,14,6,13,0,0,0,0,0
10061,1950,0,1,24/03/2021,16652,391,3289,0,184,4508,6,49,18,4,12,0,0,0,0,0
10897,1974,0,1,29/10/2020,17411,1840,4991,667,1840,253,15,42,18,12,12,0,0,0,0,0
123,1951,0,1,25/03/2021,12512,805,3059,529,3473,2461,6,14,8,10,4,0,0,0,0,0
6103,1948,0,0,23/11/2021,920,345,345,391,138,161,3,28,4,2,3,0,0,0,0,0
7899,1952,0,1,15/01/2021,28635,759,7636,483,759,368,6,49,8,14,4,0,0,0,0,0
10500,1984,1,0,22/06/2022,437,23,460,368,322,644,6,35,6,0,4,0,0,0,0,0
2712,1956,0,1,13/03/2022,4232,4094,4094,2369,897,759,3,21,12,6,10,0,0,0,0,0
5517,1969,1,0,2/12/2021,345,0,253,0,46,207,3,56,2,2,2,0,0,0,0,0
10643,1987,0,0,29/03/2021,2852,1909,6141,1955,1357,805,6,35,10,4,11,0,0,0,0,0
2254,1983,0,0,23/09/2021,14421,2760,9522,2783,1840,2139,3,35,18,12,5,0,0,0,0,0
10281,1970,1,0,26/04/2022,4140,1380,5543,299,1242,1242,6,28,10,10,7,0,0,0,0,0
6958,1977,1,0,21/09/2021,322,0,92,0,0,184,3,42,2,2,2,0,0,0,0,0
954,1960,0,0,13/06/2022,69,69,552,782,161,713,3,35,4,2,3,0,0,0,0,0
4643,1973,1,0,12/11/2020,184,598,1058,874,207,1127,6,56,6,0,4,0,0,0,0,0
6497,1960,0,1,24/01/2021,6739,138,529,299,138,2116,12,56,12,4,5,0,0,0,0,0
5396,1988,0,0,1/04/2021,17434,276,8855,759,2047,2047,3,28,18,14,13,0,0,0,0,0
1052,1969,0,1,5/05/2021,15088,874,3703,1426,1081,851,9,49,16,18,7,0,0,0,0,0
2802,1992,0,0,3/03/2021,4508,575,13961,1541,391,1127,3,14,8,12,7,0,0,0,0,0
6343,1959,0,1,17/06/2022,19205,1679,8740,2622,1679,989,3,14,12,18,7,0,0,0,1,0
6507,1980,1,0,21/12/2021,368,253,345,46,0,276,6,21,2,2,4,0,0,0,0,0
7901,1971,0,1,23/01/2022,207,23,115,46,23,92,3,28,0,0,3,0,0,0,0,0
4865,1974,1,1,17/11/2021,5267,161,3220,230,69,253,21,49,10,2,8,0,0,0,0,0
11031,1950,1,1,7/08/2021,598,23,230,46,0,23,3,35,2,0,3,0,0,0,0,0
975,1956,1,1,14/08/2021,4094,92,598,184,92,1012,15,42,8,2,5,0,0,0,0,0
1103,1976,1,0,16/12/2020,34178,1265,6394,1127,0,4255,6,42,8,8,10,0,0,1,0,1
3422,1975,0,1,15/02/2021,25645,276,2944,759,276,1748,3,42,4,6,4,1,0,0,1,0
1055,1976,1,1,6/06/2022,667,0,184,46,0,138,3,28,2,0,3,0,0,0,0,0
1241,1984,1,0,4/12/2020,299,69,184,161,92,368,6,63,2,0,3,0,0,0,0,0
2909,1974,0,1,8/05/2022,21482,552,5290,368,552,828,6,21,16,8,6,0,0,0,1,1
5802,1972,0,0,17/05/2021,46,161,253,368,276,621,3,42,4,0,4,0,0,0,0,0
1407,1986,1,0,15/01/2021,92,276,115,69,368,391,6,49,4,0,3,0,0,0,0,0
6183,1962,0,1,27/08/2021,1426,23,1012,138,115,506,3,28,4,2,4,0,0,0,0,0
340,1970,0,1,3/03/2021,3634,805,4117,0,0,2875,6,35,14,4,8,0,0,1,0,0
5991,1949,0,1,25/08/2021,3979,46,897,69,46,1081,9,49,10,2,4,0,0,0,0,0
3104,1961,0,0,4/12/2020,19090,1357,22264,1173,1817,437,3,14,10,6,12,0,0,0,0,1
9729,1955,1,1,19/08/2021,4347,230,5819,1288,989,1472,18,49,16,4,7,0,0,0,0,0
1916,1954,0,1,10/10/2021,4324,69,4140,460,69,989,15,49,14,2,6,0,0,0,0,0
87,1981,1,0,12/11/2021,0,161,115,598,46,391,6,49,4,0,3,0,0,0,0,0
6262,1962,0,0,27/06/2021,18768,966,10350,1265,1288,3542,3,14,6,20,8,0,0,0,0,0
6147,1971,1,0,4/01/2021,115,46,184,46,46,207,3,49,0,2,2,0,0,0,0,0
7532,1980,0,1,16/11/2020,2277,46,253,92,0,368,9,56,6,0,4,0,0,0,0,0
4915,1956,0,1,20/10/2020,4048,1656,2254,3128,483,5267,12,35,10,4,12,0,0,0,0,0
2493,1966,0,1,19/10/2021,8188,0,2461,437,207,2691,6,35,14,2,8,0,0,0,0,0
6292,1986,0,0,16/06/2021,30153,0,8257,1058,2047,391,3,14,8,6,10,0,0,0,0,1
3006,1976,1,0,9/07/2021,391,0,322,161,69,46,3,49,2,0,3,0,0,0,0,0
3919,1976,0,0,28/05/2021,22080,0,20309,1150,874,0,3,21,10,12,8,0,1,0,0,0
11181,1949,0,0,15/11/2021,46,23,46,23,23,23,0,0,0,0,0,0,0,0,0,0
642,1980,1,0,31/10/2020,23,69,46,460,690,1081,9,56,4,2,2,0,0,0,0,0
10127,1965,0,1,23/06/2022,6923,253,1403,92,161,253,3,49,16,4,4,0,0,0,0,0
271,1969,1,1,19/12/2021,3542,0,1150,138,253,851,15,42,6,8,3,0,0,1,0,0
4973,1970,1,0,28/07/2022,46,69,138,92,23,207,3,49,2,2,2,0,0,0,0,0
2948,1954,0,1,18/05/2022,2392,276,1104,92,276,115,3,14,4,4,5,0,0,0,0,0
2715,1966,1,1,23/10/2020,1610,69,851,92,46,1472,12,63,6,4,2,0,0,0,0,0
10432,1974,1,0,18/04/2022,46,0,207,69,138,46,3,56,2,0,3,0,0,0,0,0
9216,1971,1,1,11/04/2022,529,46,253,69,23,92,6,42,4,0,3,0,0,0,0,0
7124,1968,1,1,20/04/2021,989,92,276,184,0,621,15,35,4,2,4,0,0,0,0,0
9727,1957,0,0,17/05/2022,92,552,253,368,23,575,3,42,4,0,4,0,0,0,0,0
5136,1973,0,1,5/04/2022,15042,161,2116,0,345,690,21,42,18,8,8,0,0,0,1,1
9790,1957,0,0,9/02/2022,20976,1656,3910,1081,828,2231,3,28,22,6,4,0,0,0,0,1
10609,1962,0,1,29/12/2021,1633,0,299,69,23,0,6,28,2,2,4,0,0,0,0,0
6950,1958,1,1,3/03/2022,805,23,368,0,23,23,6,49,4,0,3,0,0,0,0,0
7233,1972,0,0,4/12/2020,11408,736,19527,5267,1104,2944,6,28,10,6,6,0,1,0,0,0
9481,1976,1,0,16/04/2022,207,207,253,299,230,368,12,56,6,2,3,0,0,0,0,0
7699,1969,1,1,19/12/2021,3542,0,1150,138,253,851,15,42,6,8,3,0,0,1,0,0
8933,1983,1,0,29/07/2022,598,69,529,92,161,69,6,42,4,0,4,0,0,0,0,0
8726,1964,1,1,16/07/2022,1771,184,1012,230,230,575,15,42,6,2,4,0,0,0,0,0
5186,1955,0,1,29/05/2022,13248,161,2645,437,161,161,6,42,14,8,9,0,0,0,1,0
10157,1965,0,1,13/04/2022,2047,345,2047,782,966,115,3,28,8,2,6,0,0,0,0,0
5667,1964,0,1,28/12/2020,23299,690,9177,1380,1058,3519,9,42,18,20,4,0,0,0,0,0
7313,1949,0,0,20/08/2021,13110,1679,14122,3059,2346,1679,3,21,12,10,11,0,1,0,0,0
7600,1992,1,0,14/01/2022,23,69,69,184,23,299,6,49,2,0,3,0,0,0,0,0
9706,1974,1,0,10/09/2021,1426,23,460,92,0,161,6,56,4,2,3,0,0,0,0,0
2429,1954,0,1,3/05/2021,12213,1587,6900,3450,3174,3450,9,14,10,8,8,0,0,0,0,0
3520,1990,0,0,13/06/2021,3726,644,18814,0,644,1288,0,21,8,6,7,1,1,1,0,1
10394,1984,0,0,11/03/2022,15525,3312,3059,2162,4416,5543,3,7,8,16,5,0,1,1,0,1
4548,1981,1,1,9/02/2022,529,92,230,0,46,345,3,28,2,0,3,0,0,0,0,0
9362,1965,0,1,22/05/2022,11316,115,736,299,115,483,3,42,18,2,7,0,0,0,1,0
3968,1970,0,0,14/09/2021,21114,230,2967,299,0,2967,3,49,22,6,12,1,0,0,1,1
6721,1951,0,1,15/10/2021,13156,437,6578,1150,874,5704,9,21,12,6,5,0,0,0,0,0
2829,1955,0,1,27/05/2022,14398,0,1610,0,161,644,6,42,18,6,8,0,1,0,1,0
1772,1975,0,0,30/03/2021,24702,851,11914,4439,2116,2967,3,14,10,12,7,0,1,0,0,1
1544,1967,0,0,10/03/2021,17043,1564,15847,5152,1564,2369,3,14,8,4,10,0,0,0,0,0
4377,1971,0,1,26/03/2021,5842,230,1012,690,230,5221,6,49,14,6,3,0,0,1,0,0
1321,1974,1,0,21/01/2022,506,46,414,0,46,276,9,56,6,0,3,0,0,0,0,0
8858,1972,0,1,24/05/2021,11868,0,483,0,0,115,12,56,16,4,7,0,0,0,1,0
3266,1964,0,0,10/07/2022,322,828,253,69,598,805,3,14,2,2,4,0,0,0,0,0
11187,1978,1,0,6/08/2021,46,184,230,276,322,529,9,35,4,2,3,0,0,0,0,0
8207,1957,0,1,4/06/2022,644,0,207,69,0,0,3,28,2,0,3,0,0,0,0,0
9723,1960,0,1,29/03/2021,12190,3266,4991,1426,207,1288,12,35,14,8,13,0,0,0,1,0
2666,1972,0,1,25/04/2022,11937,1150,3841,2990,0,943,3,21,16,6,11,0,0,0,1,0
5721,1956,0,0,28/07/2022,14053,1748,17227,1357,1035,598,3,14,14,20,6,0,0,0,0,1
1646,1972,1,0,2/06/2022,92,207,276,253,46,184,6,21,2,2,3,0,0,0,0,0
4418,1983,0,0,14/05/2021,15433,1081,15065,3335,2553,345,3,14,14,10,12,0,0,0,0,0
2656,1971,1,1,10/05/2021,529,23,161,0,92,552,3,49,2,2,2,0,0,0,0,0
7990,1947,0,0,19/10/2020,207,23,46,69,46,0,3,42,0,0,3,0,0,0,0,0
8722,1957,0,0,23/01/2021,12788,1242,19435,4646,3059,1449,3,21,14,14,10,0,1,1,0,0
7118,1957,0,1,18/10/2020,19159,1840,8349,1196,598,4002,6,42,18,10,6,0,0,1,0,0
2980,1952,1,1,8/06/2021,276,0,299,92,46,92,12,56,6,0,3,0,0,0,0,0
1839,1974,0,0,8/07/2022,1288,161,1104,230,46,414,3,49,6,0,4,0,0,0,0,0
2632,1954,1,1,4/09/2021,6831,0,874,299,0,3496,21,42,10,8,4,0,0,1,0,0
9014,1975,1,1,12/09/2022,897,23,368,46,0,69,12,56,6,0,3,0,0,0,0,0
7620,1990,1,0,22/10/2021,115,253,368,483,184,1035,6,56,4,4,2,0,0,0,0,0
10968,1969,0,1,9/02/2021,6118,483,6900,1495,184,1012,12,42,16,16,6,0,0,0,0,0
2736,1978,0,1,21/03/2021,8418,2852,3588,1633,1794,1242,6,14,10,10,11,0,0,0,0,0
1876,1990,0,0,5/05/2021,736,0,184,529,92,414,3,42,2,0,4,0,0,0,0,0
